delivery_id,order_id,delivery_status,delivery_time,rider_id
5855,167,Not Delivered,7:47:52,6
5856,3850,Not Delivered,10:32:55,13
5857,1032,Not Delivered,9:44:37,29
5858,9686,Delivered,5:44:6,8
5859,8124,Not Delivered,6:16:3,10
5860,297,Not Delivered,18:23:56,15
5861,8506,Not Delivered,12:44:16,9
5862,1181,Not Delivered,6:47:2,3
5863,1111,Not Delivered,11:57:8,31
5864,3567,Delivered,23:16:5,11
5865,1470,Not Delivered,17:47:28,22
5866,348,Delivered,18:42:21,28
5867,1749,Not Delivered,17:59:11,6
5868,3869,Not Delivered,5:32:0,21
5869,9283,Not Delivered,11:7:6,20
5870,6917,Not Delivered,0:50:54,3
5871,2213,Not Delivered,12:5:33,28
5872,1588,Delivered,7:24:6,31
5873,8287,Not Delivered,22:4:43,15
5874,7147,Delivered,19:18:6,27
5875,9981,Not Delivered,13:26:23,13
5876,8497,Not Delivered,1:15:7,12
5877,998,Not Delivered,7:0:51,8
5878,4768,Delivered,23:53:8,28
5879,4693,Delivered,17:41:32,18
5880,781,Not Delivered,6:22:12,13
5881,6307,Delivered,16:30:49,4
5882,5951,Delivered,18:5:19,20
5883,4471,Not Delivered,1:33:14,23
5884,1671,Not Delivered,16:34:2,34
5885,6695,Delivered,15:28:20,28
5886,1004,Delivered,1:44:42,9
5887,6988,Delivered,11:55:28,22
5888,387,Delivered,23:2:51,5
5889,9496,Delivered,4:36:7,17
5890,3421,Not Delivered,14:38:26,24
5891,7352,Not Delivered,5:58:42,10
5892,1942,Not Delivered,2:42:57,10
5893,1006,Not Delivered,3:4:26,13
5894,4432,Not Delivered,12:43:52,17
5895,9833,Not Delivered,20:53:16,1
5896,266,Not Delivered,22:45:44,32
5897,5506,Not Delivered,11:5:17,10
5898,90,Not Delivered,20:41:56,24
5899,5137,Not Delivered,16:46:51,31
5900,1894,Delivered,17:39:43,8
5901,5090,Delivered,14:42:14,7
5902,1199,Not Delivered,15:1:5,34
5903,2422,Not Delivered,9:26:44,34
5904,5039,Not Delivered,1:56:49,28
5905,6215,Delivered,7:36:14,14
5906,600,Not Delivered,5:54:56,8
5907,2779,Delivered,8:37:8,25
5908,4628,Delivered,5:34:33,30
5909,8701,Delivered,7:40:38,10
5910,3722,Delivered,14:10:23,2
5911,949,Not Delivered,15:30:49,11
5912,1046,Delivered,3:44:46,21
5913,7437,Delivered,15:51:59,32
5914,8697,Not Delivered,13:20:38,6
5915,6642,Not Delivered,6:22:25,7
5916,6145,Delivered,21:28:22,28
5917,7901,Not Delivered,7:26:1,17
5918,6366,Delivered,13:3:51,6
5919,7462,Delivered,23:55:43,21
5920,6843,Not Delivered,16:49:55,27
5921,3880,Delivered,0:40:53,23
5922,6181,Delivered,6:50:47,30
5923,4479,Delivered,7:25:53,1
5924,9598,Delivered,17:46:52,7
5925,3783,Delivered,9:20:54,14
5926,4894,Not Delivered,0:8:47,5
5927,8049,Delivered,5:35:45,27
5928,9159,Delivered,4:21:5,20
5929,8088,Delivered,11:0:34,34
5930,464,Not Delivered,21:5:37,27
5931,9843,Delivered,14:33:22,30
5932,6075,Delivered,10:58:22,30
5933,5672,Not Delivered,8:23:24,20
5934,2527,Not Delivered,18:57:23,7
5935,7216,Delivered,23:32:56,16
5936,1285,Not Delivered,21:22:10,8
5937,318,Not Delivered,18:34:2,31
5938,584,Delivered,23:1:7,20
5939,5417,Delivered,7:30:47,17
5940,4942,Not Delivered,13:44:19,21
5941,9032,Delivered,9:47:58,22
5942,4599,Not Delivered,15:2:46,7
5943,8854,Delivered,19:1:40,15
5944,7591,Not Delivered,2:59:24,22
5945,8464,Not Delivered,17:59:16,23
5946,9482,Delivered,7:21:43,10
5947,5687,Delivered,5:16:33,8
5948,6340,Not Delivered,15:38:48,21
5949,8514,Not Delivered,0:58:40,16
5950,6751,Delivered,9:54:15,24
5951,9275,Delivered,20:5:13,19
5952,3452,Delivered,0:46:41,31
5953,2358,Not Delivered,5:16:14,28
5954,6824,Not Delivered,8:38:39,7
5955,3305,Not Delivered,14:13:49,25
5956,9624,Delivered,12:11:5,28
5957,2513,Delivered,0:40:38,31
5958,2258,Delivered,4:36:56,24
5959,951,Delivered,4:37:3,9
5960,9102,Delivered,7:47:27,14
5961,9939,Not Delivered,15:39:19,24
5962,7359,Not Delivered,20:12:57,27
5963,3365,Delivered,8:40:16,7
5964,4999,Delivered,12:14:36,25
5965,6130,Delivered,3:25:27,30
5966,7967,Delivered,10:41:10,10
5967,7821,Not Delivered,9:58:7,15
5968,3645,Not Delivered,1:12:54,2
5969,9163,Delivered,11:23:41,12
5970,4266,Delivered,3:19:24,11
5971,7805,Not Delivered,18:35:47,34
5972,5027,Not Delivered,19:48:17,30
5973,7419,Delivered,2:56:11,16
5974,2505,Not Delivered,1:32:48,9
5975,4403,Delivered,14:45:54,27
5976,3535,Not Delivered,0:35:28,15
5977,4529,Delivered,0:13:29,20
5978,3774,Not Delivered,2:43:14,18
5979,2245,Not Delivered,11:49:23,24
5980,5641,Delivered,17:55:12,10
5981,666,Delivered,11:15:4,34
5982,5411,Not Delivered,4:56:55,14
5983,717,Not Delivered,15:38:33,32
5984,8570,Delivered,21:31:32,7
5985,4898,Delivered,3:5:19,17
5986,632,Delivered,1:17:4,5
5987,1065,Not Delivered,6:47:39,22
5988,3596,Delivered,16:24:21,33
5989,4960,Not Delivered,5:11:58,30
5990,1982,Delivered,9:17:39,33
5991,2375,Delivered,22:29:45,22
5992,7418,Delivered,5:13:54,18
5993,8629,Not Delivered,9:13:5,34
5994,5826,Delivered,2:57:15,12
5995,1346,Not Delivered,7:32:29,7
5996,4264,Not Delivered,4:30:4,15
5997,8511,Not Delivered,10:51:23,2
5998,5214,Delivered,3:58:34,4
5999,8467,Not Delivered,3:59:5,14
6000,3457,Delivered,16:38:3,4
6001,2127,Delivered,19:0:11,32
6002,217,Not Delivered,6:54:59,8
6003,4577,Delivered,5:57:38,34
6004,9498,Not Delivered,10:21:18,11
6005,3471,Delivered,5:28:10,8
6006,7532,Not Delivered,2:58:37,1
6007,9253,Not Delivered,8:19:36,5
6008,2921,Not Delivered,17:14:51,23
6009,7481,Not Delivered,6:32:23,1
6010,7812,Delivered,20:48:24,21
6011,1593,Delivered,7:4:23,17
6012,9722,Not Delivered,9:48:4,9
6013,1161,Not Delivered,11:11:43,11
6014,9478,Not Delivered,14:27:49,30
6015,1486,Delivered,11:39:30,23
6016,6054,Delivered,14:57:22,13
6017,9504,Delivered,19:46:22,21
6018,624,Not Delivered,20:48:37,13
6019,7302,Not Delivered,23:16:56,5
6020,182,Not Delivered,0:52:33,11
6021,869,Delivered,10:15:32,27
6022,8555,Delivered,18:9:54,12
6023,4387,Not Delivered,2:16:10,2
6024,1083,Delivered,13:23:16,15
6025,4403,Delivered,9:17:21,22
6026,4812,Delivered,8:57:16,17
6027,4256,Delivered,9:21:22,20
6028,4835,Not Delivered,7:58:24,34
6029,7432,Not Delivered,19:19:30,21
6030,8526,Not Delivered,7:40:54,20
6031,9638,Not Delivered,18:12:34,17
6032,4285,Delivered,11:45:4,3
6033,4571,Not Delivered,14:5:43,12
6034,6385,Delivered,17:12:16,3
6035,3025,Not Delivered,10:36:9,12
6036,7918,Not Delivered,16:44:36,3
6037,4555,Not Delivered,9:9:56,30
6038,2243,Delivered,0:6:22,6
6039,5819,Not Delivered,2:14:49,16
6040,7137,Delivered,3:23:18,18
6041,2038,Delivered,0:27:42,12
6042,882,Delivered,16:26:0,27
6043,3350,Delivered,6:59:55,27
6044,8481,Not Delivered,0:53:0,34
6045,681,Not Delivered,20:29:15,29
6046,6619,Delivered,17:27:19,5
6047,2774,Delivered,7:15:6,24
6048,9953,Delivered,3:6:33,15
6049,2107,Delivered,0:39:28,12
6050,9597,Delivered,12:52:36,23
6051,1324,Not Delivered,13:47:29,22
6052,953,Delivered,8:0:55,1
6053,2911,Not Delivered,14:59:38,16
6054,8861,Not Delivered,4:28:7,32
6055,1150,Not Delivered,12:36:29,25
6056,1298,Delivered,0:2:23,3
6057,5063,Delivered,9:31:27,21
6058,86,Delivered,13:12:56,23
6059,3569,Not Delivered,14:51:14,8
6060,4998,Not Delivered,23:49:4,18
6061,5657,Delivered,3:38:50,21
6062,9309,Not Delivered,15:38:57,10
6063,721,Not Delivered,7:25:8,31
6064,5771,Not Delivered,19:3:59,20
6065,9648,Not Delivered,13:46:59,23
6066,981,Not Delivered,10:48:31,13
6067,9840,Delivered,7:54:46,32
6068,3556,Delivered,7:44:13,29
6069,8572,Delivered,20:31:39,23
6070,5724,Not Delivered,18:39:32,12
6071,8976,Delivered,7:48:28,16
6072,378,Not Delivered,4:22:26,10
6073,4924,Not Delivered,20:3:13,26
6074,7167,Delivered,0:8:32,9
6075,3582,Not Delivered,9:24:59,8
6076,7490,Not Delivered,14:7:36,26
6077,6695,Not Delivered,9:42:25,10
6078,3199,Delivered,9:27:21,19
6079,4064,Not Delivered,5:53:43,29
6080,2570,Not Delivered,7:32:43,4
6081,1631,Not Delivered,16:35:28,29
6082,4763,Delivered,4:28:39,26
6083,2952,Not Delivered,22:46:45,11
6084,8842,Delivered,9:34:30,6
6085,1722,Delivered,15:23:28,31
6086,1161,Delivered,20:49:51,33
6087,5303,Not Delivered,19:34:3,29
6088,5443,Not Delivered,10:10:51,22
6089,3598,Not Delivered,1:55:31,9
6090,5730,Delivered,4:15:10,9
6091,6564,Delivered,15:59:42,3
6092,1374,Delivered,11:13:55,20
6093,7754,Delivered,23:47:49,10
6094,9165,Not Delivered,11:36:8,8
6095,7446,Not Delivered,6:17:35,5
6096,5858,Not Delivered,6:18:51,28
6097,213,Delivered,12:20:40,16
6098,7113,Delivered,18:38:10,4
6099,4886,Delivered,20:50:25,14
6100,2980,Not Delivered,9:29:28,20
6101,3699,Not Delivered,20:51:48,29
6102,4223,Delivered,12:50:17,25
6103,7635,Delivered,7:18:47,12
6104,4950,Not Delivered,1:11:9,17
6105,4461,Delivered,14:34:12,10
6106,2701,Not Delivered,16:47:56,24
6107,7786,Delivered,5:14:56,31
6108,6444,Delivered,6:44:53,1
6109,824,Delivered,12:11:39,5
6110,1491,Delivered,15:27:45,34
6111,8263,Not Delivered,22:44:6,21
6112,7674,Delivered,20:50:52,33
6113,5791,Not Delivered,11:53:38,24
6114,4243,Not Delivered,19:48:3,13
6115,4292,Not Delivered,16:23:0,17
6116,1163,Delivered,22:10:34,8
6117,796,Not Delivered,15:39:35,18
6118,3647,Delivered,5:53:2,21
6119,8389,Delivered,17:14:32,1
6120,118,Delivered,22:53:31,5
6121,6533,Delivered,16:45:54,10
6122,7232,Not Delivered,3:3:22,1
6123,5496,Not Delivered,14:14:21,12
6124,943,Not Delivered,16:20:11,34
6125,2854,Delivered,11:58:43,28
6126,6307,Not Delivered,6:12:15,11
6127,4690,Delivered,7:52:34,32
6128,7199,Delivered,11:42:41,16
6129,7915,Not Delivered,1:51:47,22
6130,2768,Not Delivered,11:8:3,21
6131,3591,Delivered,8:29:56,34
6132,5870,Delivered,22:24:14,15
6133,8278,Not Delivered,12:48:39,23
6134,7877,Not Delivered,4:13:45,15
6135,4165,Not Delivered,21:25:46,11
6136,9738,Not Delivered,0:8:50,21
6137,1030,Delivered,8:31:15,25
6138,2625,Delivered,9:43:44,7
6139,7545,Delivered,16:52:43,10
6140,612,Not Delivered,21:46:30,10
6141,4894,Delivered,20:30:23,21
6142,2640,Delivered,1:57:29,26
6143,5064,Delivered,15:16:26,33
6144,4305,Not Delivered,21:49:15,5
6145,4108,Not Delivered,1:56:21,8
6146,2041,Delivered,14:18:45,7
6147,9796,Delivered,6:28:37,7
6148,2188,Not Delivered,17:5:40,13
6149,9817,Delivered,18:22:21,17
6150,4792,Not Delivered,13:35:3,23
6151,6223,Not Delivered,1:39:23,31
6152,37,Delivered,21:9:9,14
6153,6958,Delivered,9:35:8,26
6154,9340,Delivered,6:32:29,14
6155,5157,Not Delivered,18:6:41,26
6156,8625,Delivered,16:35:16,22
6157,4704,Delivered,11:25:53,14
6158,8681,Delivered,8:36:42,20
6159,6237,Delivered,17:44:29,19
6160,781,Delivered,6:18:2,30
6161,4386,Delivered,4:1:20,15
6162,9413,Not Delivered,16:2:36,19
6163,793,Not Delivered,15:55:49,28
6164,7473,Delivered,0:35:39,2
6165,1080,Not Delivered,21:14:55,34
6166,5332,Not Delivered,0:37:15,12
6167,2733,Not Delivered,3:35:1,33
6168,5661,Not Delivered,22:50:52,23
6169,2881,Not Delivered,4:38:17,17
6170,8274,Not Delivered,2:14:26,21
6171,4721,Not Delivered,2:38:46,19
6172,1366,Delivered,0:16:40,16
6173,6532,Not Delivered,14:29:20,26
6174,5185,Delivered,11:42:13,18
6175,7901,Delivered,7:9:23,29
6176,1622,Not Delivered,0:25:59,27
6177,4120,Delivered,10:7:36,25
6178,10000,Delivered,11:57:31,19
6179,8088,Delivered,5:24:4,27
6180,3076,Delivered,1:55:16,21
6181,3473,Not Delivered,16:38:29,20
6182,9753,Delivered,5:48:1,16
6183,727,Delivered,0:3:0,34
6184,4392,Not Delivered,1:43:24,25
6185,9694,Delivered,1:28:4,34
6186,4036,Delivered,3:50:12,9
6187,2084,Not Delivered,7:59:28,19
6188,960,Delivered,17:27:48,28
6189,2469,Not Delivered,10:40:6,9
6190,8390,Delivered,14:56:9,19
6191,9305,Delivered,1:41:4,26
6192,3107,Delivered,21:15:6,19
6193,3684,Delivered,13:27:2,29
6194,5912,Delivered,8:54:21,7
6195,1631,Delivered,15:59:36,3
6196,7335,Delivered,19:11:15,20
6197,835,Delivered,18:32:8,14
6198,4349,Not Delivered,23:45:7,11
6199,376,Not Delivered,21:4:14,16
6200,675,Not Delivered,22:1:58,13
6201,4780,Not Delivered,23:51:19,27
6202,1596,Delivered,0:33:55,6
6203,3942,Delivered,13:28:48,6
6204,5010,Not Delivered,16:24:41,22
6205,287,Delivered,9:19:17,31
6206,7199,Not Delivered,23:54:37,6
6207,8998,Not Delivered,12:22:22,28
6208,4770,Not Delivered,15:17:42,10
6209,7912,Not Delivered,12:49:53,5
6210,4344,Delivered,13:3:13,19
6211,8139,Delivered,11:54:51,14
6212,3777,Not Delivered,10:57:0,15
6213,351,Not Delivered,0:30:5,17
6214,9852,Not Delivered,4:37:12,5
6215,1595,Delivered,12:25:30,25
6216,7318,Not Delivered,8:28:13,13
6217,6482,Delivered,5:38:7,24
6218,2118,Delivered,11:59:9,12
6219,2364,Delivered,12:34:25,28
6220,5131,Not Delivered,3:29:11,18
6221,1682,Not Delivered,17:30:8,4
6222,8697,Delivered,15:41:47,8
6223,7690,Not Delivered,18:21:51,6
6224,6747,Not Delivered,13:41:46,6
6225,6449,Delivered,11:51:12,18
6226,8326,Not Delivered,0:34:13,3
6227,5060,Delivered,22:31:51,28
6228,9022,Delivered,9:17:9,6
6229,8187,Delivered,12:39:48,14
6230,6611,Not Delivered,12:35:40,6
6231,7069,Not Delivered,8:42:48,28
6232,7251,Not Delivered,10:15:19,26
6233,4587,Not Delivered,20:41:35,25
6234,4542,Delivered,10:53:17,4
6235,4994,Delivered,6:22:30,25
6236,2545,Not Delivered,11:26:47,27
6237,2043,Delivered,10:29:12,22
6238,7993,Not Delivered,8:47:44,13
6239,3007,Not Delivered,7:42:38,6
6240,2904,Delivered,21:50:45,28
6241,7657,Delivered,10:14:59,7
6242,8725,Delivered,3:24:49,4
6243,8329,Not Delivered,0:20:13,7
6244,3591,Not Delivered,6:47:47,31
6245,209,Delivered,22:17:32,7
6246,3754,Delivered,12:56:19,25
6247,7498,Not Delivered,9:55:12,17
6248,8202,Not Delivered,18:52:24,2
6249,7558,Not Delivered,3:4:37,32
6250,8039,Delivered,10:20:52,28
6251,2786,Not Delivered,15:33:35,25
6252,8513,Not Delivered,1:44:36,9
6253,4267,Not Delivered,16:7:54,29
6254,6978,Not Delivered,15:30:45,17
6255,9155,Delivered,2:57:33,25
6256,2164,Not Delivered,9:31:23,17
6257,2823,Delivered,8:57:2,25
6258,7426,Not Delivered,20:45:29,12
6259,9589,Not Delivered,17:5:28,2
6260,665,Delivered,14:47:10,24
6261,1457,Not Delivered,19:53:20,19
6262,2441,Not Delivered,2:41:54,4
6263,4055,Not Delivered,14:19:8,19
6264,1252,Delivered,10:20:37,29
6265,4149,Delivered,0:17:48,24
6266,872,Delivered,20:34:4,18
6267,5021,Not Delivered,0:55:28,12
6268,1837,Not Delivered,5:45:59,34
6269,9166,Delivered,9:54:16,34
6270,2987,Not Delivered,7:45:32,19
6271,3352,Delivered,19:54:17,22
6272,9703,Delivered,14:49:47,5
6273,6555,Delivered,12:49:8,15
6274,3196,Delivered,20:43:54,12
6275,438,Delivered,20:10:51,3
6276,6347,Delivered,3:52:29,26
6277,2807,Not Delivered,1:13:7,15
6278,3274,Not Delivered,13:35:30,28
6279,4242,Not Delivered,10:31:2,20
6280,2037,Not Delivered,20:13:49,23
6281,9583,Not Delivered,11:10:23,6
6282,2474,Not Delivered,9:12:14,6
6283,4853,Delivered,16:38:38,19
6284,7041,Delivered,0:4:52,27
6285,9137,Delivered,0:17:44,9
6286,4239,Delivered,15:27:47,9
6287,5233,Not Delivered,23:49:39,27
6288,925,Delivered,18:56:22,11
6289,3024,Not Delivered,21:28:51,15
6290,5470,Not Delivered,7:9:29,23
6291,5001,Not Delivered,19:3:41,16
6292,9539,Delivered,22:16:26,28
6293,9855,Not Delivered,16:23:44,12
6294,5057,Not Delivered,10:52:38,6
6295,2862,Not Delivered,14:30:17,28
6296,4269,Not Delivered,14:37:38,15
6297,8609,Delivered,2:18:26,30
6298,9140,Delivered,7:38:56,3
6299,296,Not Delivered,5:48:9,31
6300,5523,Delivered,19:51:58,25
6301,4153,Delivered,19:5:15,21
6302,1610,Not Delivered,9:16:41,15
6303,9508,Delivered,9:21:50,10
6304,3513,Delivered,0:31:24,12
6305,9854,Not Delivered,22:40:41,32
6306,1269,Delivered,1:17:0,11
6307,9402,Not Delivered,6:56:38,31
6308,8884,Not Delivered,10:36:38,6
6309,2484,Delivered,21:5:39,11
6310,7309,Not Delivered,20:46:32,14
6311,4229,Not Delivered,3:7:49,12
6312,133,Delivered,11:27:49,14
6313,3944,Delivered,14:54:11,28
6314,8225,Not Delivered,15:51:0,30
6315,9461,Not Delivered,18:54:21,22
6316,9510,Not Delivered,22:40:16,6
6317,1097,Delivered,23:24:30,19
6318,2428,Delivered,21:24:30,23
6319,1493,Delivered,23:35:49,8
6320,1066,Not Delivered,6:7:13,24
6321,370,Not Delivered,2:14:21,29
6322,3058,Delivered,11:54:25,9
6323,4170,Not Delivered,12:3:11,6
6324,4636,Not Delivered,10:46:58,27
6325,8749,Delivered,3:0:2,10
6326,83,Not Delivered,3:40:18,33
6327,9762,Delivered,12:33:31,5
6328,3904,Delivered,14:13:56,18
6329,7285,Not Delivered,22:24:27,10
6330,6054,Delivered,11:10:7,19
6331,1479,Not Delivered,4:38:11,9
6332,8691,Not Delivered,8:8:28,14
6333,9507,Not Delivered,7:56:31,11
6334,6434,Delivered,8:32:6,16
6335,3484,Delivered,5:29:14,8
6336,3382,Not Delivered,0:37:48,1
6337,227,Delivered,13:57:53,18
6338,8039,Not Delivered,10:17:53,18
6339,8926,Delivered,10:32:51,28
6340,4606,Not Delivered,6:12:44,15
6341,3527,Not Delivered,7:52:2,15
6342,2298,Delivered,0:1:11,18
6343,2624,Not Delivered,20:8:9,16
6344,7334,Delivered,23:48:44,32
6345,1565,Delivered,9:22:22,31
6346,1703,Delivered,7:33:10,23
6347,350,Not Delivered,23:48:28,3
6348,9294,Delivered,16:20:27,31
6349,7169,Not Delivered,14:33:35,19
6350,7906,Not Delivered,13:23:56,23
6351,8221,Delivered,15:32:25,24
6352,6801,Not Delivered,0:34:11,14
6353,1676,Delivered,3:11:49,26
6354,135,Delivered,21:12:26,24
6355,1007,Not Delivered,14:14:44,16
6356,1194,Delivered,0:38:43,30
6357,919,Not Delivered,14:2:53,30
6358,7492,Not Delivered,15:2:11,1
6359,7264,Not Delivered,19:44:57,24
6360,2112,Delivered,9:7:1,19
6361,3950,Not Delivered,19:3:34,10
6362,262,Delivered,8:37:41,21
6363,5812,Not Delivered,17:56:40,16
6364,121,Not Delivered,17:28:53,14
6365,8251,Not Delivered,10:39:35,19
6366,6193,Not Delivered,21:13:16,19
6367,8890,Not Delivered,12:32:50,20
6368,5544,Not Delivered,19:4:14,30
6369,9416,Delivered,4:52:18,14
6370,7050,Not Delivered,3:42:39,26
6371,9123,Not Delivered,10:52:28,25
6372,6363,Not Delivered,10:44:24,22
6373,9755,Delivered,1:32:49,14
6374,177,Not Delivered,22:23:40,5
6375,7846,Delivered,6:15:42,3
6376,2602,Delivered,21:55:53,5
6377,4395,Not Delivered,21:11:14,15
6378,2062,Not Delivered,4:32:41,34
6379,7124,Not Delivered,10:18:2,33
6380,7035,Delivered,12:22:32,32
6381,5275,Not Delivered,3:46:11,13
6382,4829,Delivered,18:34:55,3
6383,1653,Delivered,18:47:12,4
6384,5504,Delivered,11:56:32,19
6385,6922,Delivered,13:24:18,29
6386,7007,Not Delivered,10:53:2,12
6387,7403,Delivered,20:48:52,15
6388,6465,Delivered,5:27:7,14
6389,8251,Not Delivered,22:24:34,32
6390,9721,Delivered,0:54:53,28
6391,744,Not Delivered,17:36:55,4
6392,4541,Not Delivered,2:30:18,26
6393,9859,Delivered,2:1:37,8
6394,1748,Not Delivered,5:9:3,34
6395,1156,Delivered,15:50:16,20
6396,9576,Delivered,13:45:52,20
6397,5231,Delivered,8:34:18,17
6398,8619,Not Delivered,3:24:34,34
6399,4430,Not Delivered,15:33:6,8
6400,9789,Not Delivered,23:8:26,15
6401,4921,Delivered,11:22:52,32
6402,7078,Not Delivered,8:24:21,13
6403,2581,Not Delivered,8:44:6,7
6404,9507,Delivered,5:27:23,22
6405,9463,Not Delivered,14:56:55,13
6406,3372,Delivered,20:44:30,14
6407,4333,Delivered,23:13:27,4
6408,2979,Not Delivered,21:20:50,7
6409,265,Delivered,22:9:51,17
6410,194,Not Delivered,1:51:45,12
6411,1460,Delivered,12:42:58,6
6412,5102,Delivered,22:7:10,20
6413,9568,Delivered,0:12:13,27
6414,6774,Not Delivered,19:9:46,21
6415,8449,Delivered,14:50:51,31
6416,7580,Delivered,1:26:1,33
6417,6757,Not Delivered,22:24:54,6
6418,1165,Delivered,1:5:36,18
6419,9496,Not Delivered,19:48:41,31
6420,9136,Delivered,2:25:52,5
6421,934,Delivered,3:32:18,34
6422,2083,Not Delivered,6:1:4,16
6423,294,Delivered,15:17:45,20
6424,1925,Delivered,20:26:28,9
6425,8807,Delivered,1:39:44,19
6426,189,Delivered,11:12:8,5
6427,559,Delivered,20:35:32,14
6428,2824,Delivered,6:4:12,34
6429,1347,Not Delivered,16:46:31,16
6430,4972,Not Delivered,3:44:31,26
6431,8748,Not Delivered,6:11:45,29
6432,5681,Delivered,3:30:42,9
6433,385,Not Delivered,6:1:51,29
6434,7951,Not Delivered,2:41:32,16
6435,5013,Delivered,18:12:4,24
6436,403,Not Delivered,8:24:31,16
6437,6297,Not Delivered,19:16:49,31
6438,9726,Not Delivered,22:11:37,16
6439,4640,Not Delivered,8:54:52,10
6440,1127,Not Delivered,8:32:5,13
6441,8529,Delivered,17:26:56,31
6442,7117,Delivered,3:15:47,9
6443,6880,Delivered,18:33:40,18
6444,9902,Delivered,5:38:47,3
6445,9851,Not Delivered,20:47:42,21
6446,3126,Not Delivered,23:16:50,9
6447,8140,Not Delivered,10:34:37,34
6448,6847,Not Delivered,18:8:25,19
6449,6174,Not Delivered,1:11:42,3
6450,7284,Delivered,5:50:45,20
6451,9291,Delivered,12:25:59,19
6452,8677,Delivered,18:39:35,31
6453,1628,Delivered,17:32:25,3
6454,448,Not Delivered,14:27:13,21
6455,4308,Not Delivered,14:56:18,1
6456,5027,Not Delivered,2:9:25,30
6457,9256,Not Delivered,13:30:19,4
6458,523,Delivered,13:49:31,7
6459,9995,Not Delivered,7:39:12,3
6460,7229,Not Delivered,19:22:32,9
6461,2541,Delivered,15:43:26,9
6462,9864,Not Delivered,9:51:39,20
6463,4665,Delivered,16:29:16,7
6464,6737,Delivered,21:52:8,24
6465,1634,Delivered,8:44:44,2
6466,7879,Not Delivered,18:25:32,17
6467,318,Not Delivered,6:5:6,28
6468,2602,Not Delivered,23:54:37,5
6469,6566,Not Delivered,4:2:47,22
6470,7834,Delivered,0:24:44,8
6471,4838,Not Delivered,18:31:0,32
6472,9238,Not Delivered,1:47:31,34
6473,9526,Not Delivered,16:43:30,27
6474,9883,Delivered,0:36:19,19
6475,1946,Delivered,6:58:6,13
6476,9157,Delivered,6:40:10,4
6477,2290,Delivered,23:25:45,33
6478,9618,Delivered,6:35:45,17
6479,7916,Delivered,4:1:4,27
6480,7628,Not Delivered,22:8:56,13
6481,886,Not Delivered,21:30:23,26
6482,6088,Delivered,22:25:5,31
6483,6895,Not Delivered,7:17:12,8
6484,2143,Delivered,17:49:7,19
6485,3819,Not Delivered,22:20:52,11
6486,8482,Delivered,2:50:34,34
6487,4881,Delivered,11:24:45,27
6488,6109,Delivered,0:30:39,33
6489,997,Not Delivered,0:30:34,17
6490,7968,Not Delivered,18:42:34,7
6491,284,Not Delivered,16:43:0,7
6492,3328,Delivered,1:53:36,8
6493,5198,Delivered,10:35:34,29
6494,9968,Not Delivered,6:11:15,12
6495,9142,Not Delivered,23:29:6,24
6496,1717,Not Delivered,5:2:58,28
6497,1645,Delivered,6:30:33,1
6498,6430,Not Delivered,13:48:31,16
6499,3706,Delivered,14:59:57,14
6500,9458,Not Delivered,7:51:53,16
6501,9148,Delivered,12:52:4,5
6502,7842,Delivered,6:16:23,1
6503,4880,Delivered,4:53:51,2
6504,9360,Delivered,0:49:38,17
6505,9204,Delivered,11:45:30,17
6506,7431,Delivered,21:2:56,4
6507,5720,Delivered,23:29:41,22
6508,8905,Not Delivered,7:48:42,10
6509,470,Delivered,17:48:27,27
6510,8314,Not Delivered,22:20:32,12
6511,4827,Delivered,15:44:56,5
6512,2802,Delivered,6:2:29,4
6513,8205,Delivered,19:13:4,11
6514,391,Delivered,22:5:30,18
6515,4357,Not Delivered,13:57:24,14
6516,1027,Delivered,4:45:33,32
6517,7921,Not Delivered,0:57:40,34
6518,7862,Delivered,3:27:21,28
6519,9761,Delivered,11:47:59,10
6520,6516,Delivered,2:53:12,26
6521,6440,Delivered,5:0:53,10
