order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
5686,1,46,Paneer Butter Masala,2023-02-01,09:56:13,Completed,159
5687,10,30,Pizza,2023-09-27,18:29:07,Completed,624
5688,1,14,Chole Bhature,2023-02-13,15:34:48,Not Fulfilled,188
5689,27,21,Biryani,2023-02-26,09:17:09,Not Fulfilled,470
5690,14,17,Shawarma,2023-09-18,01:26:30,Not Fulfilled,637
5691,16,9,Dosa,2023-11-25,12:14:23,Not Fulfilled,257
5692,7,68,Biryani,2023-09-02,11:50:17,Not Fulfilled,202
5693,32,7,Burger,2023-03-17,00:58:50,Not Fulfilled,331
5694,4,30,Burger,2023-03-23,21:34:26,Not Fulfilled,423
5695,27,70,Biryani,2023-12-25,23:56:20,Not Fulfilled,596
5696,32,4,Burger,2023-12-13,17:33:00,Completed,246
5697,33,24,Biryani,2023-07-08,03:01:00,Not Fulfilled,706
5698,30,61,Burger,2023-03-29,09:21:43,Not Fulfilled,515
5699,2,8,Chole Bhature,2023-06-01,17:17:31,Completed,607
5700,5,57,Shawarma,2023-12-12,04:22:56,Completed,481
5701,20,68,Paneer Butter Masala,2023-10-13,13:58:07,Completed,394
5702,4,65,Dosa,2023-07-26,12:46:52,Completed,545
5703,22,57,Pasta,2023-05-19,02:03:42,Not Fulfilled,448
5704,11,52,Burger,2023-09-14,16:26:02,Not Fulfilled,540
5705,23,10,Paneer Butter Masala,2023-10-12,03:22:28,Not Fulfilled,264
5706,25,16,Pizza,2023-12-29,00:45:41,Not Fulfilled,200
5707,14,36,Burger,2023-08-24,19:21:19,Completed,298
5708,30,56,Dosa,2023-09-15,03:38:27,Completed,278
5709,24,33,Burger,2023-12-08,14:46:03,Not Fulfilled,791
5710,21,2,Shawarma,2023-05-16,10:14:32,Completed,153
5711,18,30,Dosa,2023-02-15,04:12:20,Completed,425
5712,14,64,Chole Bhature,2023-10-24,22:42:09,Completed,549
5713,24,54,Dosa,2023-09-01,03:14:31,Not Fulfilled,427
5714,15,44,Pasta,2023-11-12,00:36:04,Completed,494
5715,4,35,Chole Bhature,2023-07-21,08:32:29,Not Fulfilled,530
5716,33,4,Pizza,2023-02-23,05:57:04,Not Fulfilled,769
5717,8,20,Biryani,2023-03-28,09:25:22,Not Fulfilled,269
5718,26,65,Dosa,2023-10-16,17:52:07,Completed,625
5719,5,51,Paneer Butter Masala,2023-12-05,15:48:18,Not Fulfilled,714
5720,19,31,Paneer Butter Masala,2023-07-28,20:48:04,Not Fulfilled,388
5721,31,54,Biryani,2023-06-23,22:33:58,Not Fulfilled,305
5722,6,27,Shawarma,2023-02-02,20:29:43,Not Fulfilled,643
5723,15,6,Shawarma,2023-07-08,10:05:17,Not Fulfilled,184
5724,4,67,Pizza,2023-04-08,06:41:44,Completed,151
5725,33,27,Dosa,2023-02-22,02:02:06,Not Fulfilled,489
5726,27,4,Biryani,2023-03-18,02:56:24,Not Fulfilled,381
5727,27,45,Paneer Butter Masala,2023-07-29,13:22:05,Not Fulfilled,731
5728,12,27,Biryani,2023-09-28,22:24:11,Not Fulfilled,206
5729,25,33,Pasta,2023-09-18,04:03:06,Not Fulfilled,224
5730,5,59,Dosa,2023-11-26,17:03:34,Completed,310
5731,24,16,Dosa,2023-07-31,08:56:43,Completed,504
5732,21,10,Biryani,2023-04-13,00:04:24,Not Fulfilled,245
5733,20,16,Chole Bhature,2023-10-13,06:04:24,Completed,485
5734,32,63,Pasta,2023-06-29,13:30:58,Completed,785
5735,30,3,Shawarma,2023-03-13,13:05:54,Not Fulfilled,508
5736,4,64,Biryani,2023-09-05,09:47:04,Not Fulfilled,308
5737,31,69,Burger,2023-01-15,12:43:00,Completed,616
5738,6,63,Paneer Butter Masala,2023-04-22,19:29:44,Completed,259
5739,9,40,Dosa,2023-04-22,17:33:47,Not Fulfilled,680
5740,9,23,Shawarma,2023-06-12,05:02:30,Not Fulfilled,167
5741,30,41,Paneer Butter Masala,2023-12-01,23:24:24,Completed,244
5742,21,4,Pasta,2023-08-10,23:26:27,Not Fulfilled,692
5743,33,55,Burger,2023-07-26,03:24:15,Completed,437
5744,33,10,Paneer Butter Masala,2023-10-19,16:38:45,Not Fulfilled,737
5745,26,30,Pizza,2023-06-22,11:20:38,Not Fulfilled,582
5746,12,32,Chole Bhature,2023-12-30,11:23:47,Not Fulfilled,151
5747,33,38,Burger,2023-06-03,12:14:51,Completed,177
5748,16,32,Burger,2023-01-09,07:37:20,Not Fulfilled,513
5749,33,40,Burger,2023-07-06,19:04:25,Completed,743
5750,3,20,Paneer Butter Masala,2023-04-19,12:24:20,Completed,709
5751,4,33,Pasta,2023-03-04,14:08:34,Completed,604
5752,29,20,Chole Bhature,2023-01-09,01:51:34,Completed,623
5753,18,33,Shawarma,2023-11-19,13:55:29,Not Fulfilled,409
5754,27,55,Chole Bhature,2023-10-06,09:25:49,Not Fulfilled,696
5755,14,70,Pizza,2023-05-29,04:45:15,Not Fulfilled,695
5756,7,56,Pasta,2023-03-30,07:27:15,Not Fulfilled,411
5757,18,45,Pasta,2023-02-13,10:28:02,Not Fulfilled,693
5758,2,3,Shawarma,2023-03-26,12:02:23,Completed,609
5759,23,66,Paneer Butter Masala,2023-02-23,02:42:24,Completed,474
5760,21,61,Burger,2023-04-06,14:08:01,Not Fulfilled,748
5761,21,50,Pasta,2023-04-14,01:51:39,Not Fulfilled,260
5762,26,16,Dosa,2023-04-06,07:43:14,Completed,305
5763,10,51,Shawarma,2023-03-15,19:17:04,Not Fulfilled,675
5764,7,27,Pizza,2023-11-03,02:59:31,Not Fulfilled,189
5765,30,19,Chole Bhature,2023-12-09,06:44:32,Not Fulfilled,619
5766,4,63,Dosa,2023-04-20,22:55:56,Not Fulfilled,259
5767,2,33,Shawarma,2023-02-11,04:34:00,Not Fulfilled,609
5768,28,41,Biryani,2023-03-23,02:52:55,Completed,337
5769,30,51,Chole Bhature,2023-10-20,03:10:13,Not Fulfilled,756
5770,9,65,Dosa,2023-08-13,11:37:09,Completed,180
5771,25,30,Dosa,2023-09-04,01:35:36,Completed,409
5772,15,46,Shawarma,2023-01-26,05:23:05,Completed,780
5773,15,16,Biryani,2023-05-27,06:35:37,Completed,772
5774,8,34,Chole Bhature,2023-10-23,02:48:25,Not Fulfilled,328
5775,6,18,Pizza,2023-04-01,03:57:56,Not Fulfilled,516
5776,25,19,Biryani,2023-11-22,07:50:46,Completed,707
5777,19,27,Pasta,2023-10-04,13:45:12,Completed,490
5778,18,56,Pasta,2023-05-01,14:27:00,Completed,529
5779,9,8,Chole Bhature,2023-01-29,16:24:02,Not Fulfilled,636
5780,13,10,Paneer Butter Masala,2023-10-04,22:02:48,Not Fulfilled,319
5781,27,62,Burger,2023-10-15,02:39:44,Completed,526
5782,14,14,Pasta,2023-07-10,10:30:01,Completed,363
5783,5,64,Paneer Butter Masala,2023-04-17,16:47:21,Completed,678
5784,29,27,Dosa,2023-09-06,10:51:13,Completed,253
5785,3,27,Biryani,2023-08-07,11:10:37,Completed,655
5786,16,6,Pizza,2023-09-15,11:05:50,Completed,689
5787,2,68,Pasta,2023-03-04,21:07:34,Not Fulfilled,660
5788,3,37,Dosa,2023-09-13,05:56:47,Completed,660
5789,30,26,Shawarma,2023-10-11,10:22:09,Completed,445
5790,22,29,Paneer Butter Masala,2023-09-05,13:06:57,Completed,484
5791,31,33,Pizza,2023-01-26,12:31:18,Completed,608
5792,20,71,Chole Bhature,2023-06-24,17:09:36,Completed,634
5793,5,24,Dosa,2023-11-20,14:59:53,Not Fulfilled,728
5794,33,66,Pizza,2023-08-24,23:48:36,Not Fulfilled,552
5795,16,36,Biryani,2023-12-31,10:08:47,Not Fulfilled,324
5796,2,67,Paneer Butter Masala,2023-11-30,09:38:17,Not Fulfilled,365
5797,11,54,Burger,2023-07-10,05:20:56,Not Fulfilled,714
5798,4,56,Dosa,2023-01-02,02:56:25,Completed,549
5799,29,51,Pizza,2023-11-21,09:24:08,Not Fulfilled,406
5800,9,25,Burger,2023-09-09,05:26:29,Not Fulfilled,681
5801,7,49,Chole Bhature,2023-10-19,02:52:13,Completed,243
5802,8,71,Pasta,2023-12-25,03:20:59,Completed,245
5803,26,15,Shawarma,2023-07-16,16:15:22,Not Fulfilled,246
5804,9,7,Pasta,2023-03-10,11:08:04,Completed,794
5805,31,30,Shawarma,2023-09-02,12:42:05,Not Fulfilled,475
5806,2,40,Pasta,2023-11-03,11:37:54,Completed,445
5807,25,19,Paneer Butter Masala,2023-09-18,12:55:02,Not Fulfilled,231
5808,3,22,Pizza,2023-08-12,08:48:14,Completed,193
5809,14,30,Paneer Butter Masala,2023-02-03,18:30:36,Not Fulfilled,426
5810,23,38,Dosa,2023-09-08,23:21:06,Not Fulfilled,334
5811,11,63,Burger,2023-04-28,02:33:11,Completed,698
5812,31,58,Pizza,2023-10-15,07:12:22,Not Fulfilled,618
5813,15,5,Paneer Butter Masala,2023-07-24,22:49:22,Completed,479
5814,27,49,Pasta,2023-11-05,20:31:17,Not Fulfilled,166
5815,13,50,Pasta,2023-01-01,05:01:00,Completed,710
5816,7,22,Pizza,2023-08-12,15:11:58,Completed,227
5817,19,38,Pasta,2023-04-28,22:53:23,Not Fulfilled,728
5818,19,66,Chole Bhature,2023-01-22,09:10:58,Not Fulfilled,235
5819,12,54,Paneer Butter Masala,2023-09-03,16:19:37,Not Fulfilled,788
5820,4,53,Burger,2023-02-06,23:44:30,Not Fulfilled,770
5821,18,62,Paneer Butter Masala,2023-03-02,09:37:01,Completed,378
5822,1,34,Pasta,2023-07-22,07:34:32,Completed,232
5823,1,15,Paneer Butter Masala,2023-06-28,04:20:07,Not Fulfilled,582
5824,22,68,Pasta,2023-12-04,13:20:38,Completed,354
5825,6,65,Chole Bhature,2023-08-07,19:47:41,Completed,557
5826,8,41,Pasta,2023-10-01,02:14:24,Not Fulfilled,645
5827,25,64,Dosa,2023-01-02,06:10:39,Not Fulfilled,602
5828,10,70,Shawarma,2023-05-02,04:46:56,Not Fulfilled,358
5829,11,24,Pasta,2023-10-16,02:40:10,Not Fulfilled,547
5830,6,14,Burger,2023-11-22,20:23:15,Not Fulfilled,354
5831,7,37,Shawarma,2023-12-09,20:08:42,Not Fulfilled,764
5832,21,46,Biryani,2023-04-29,16:00:47,Not Fulfilled,309
5833,5,68,Burger,2023-07-22,19:26:19,Completed,361
5834,16,67,Chole Bhature,2023-11-03,12:50:57,Completed,639
5835,13,50,Pasta,2023-08-02,05:34:35,Not Fulfilled,553
5836,12,69,Chole Bhature,2023-07-08,06:38:19,Not Fulfilled,680
5837,31,56,Chole Bhature,2023-01-10,12:16:05,Not Fulfilled,547
5838,25,23,Pizza,2023-02-03,04:50:54,Not Fulfilled,774
5839,15,26,Paneer Butter Masala,2023-02-12,16:53:18,Not Fulfilled,272
5840,11,33,Biryani,2023-09-06,14:39:12,Completed,241
5841,7,26,Burger,2023-08-04,14:20:24,Completed,247
5842,21,71,Burger,2023-12-18,09:39:46,Completed,239
5843,17,46,Pizza,2023-01-07,18:41:46,Completed,681
5844,2,5,Burger,2023-12-28,17:16:17,Completed,795
5845,2,58,Biryani,2023-12-02,15:16:22,Not Fulfilled,670
5846,16,71,Paneer Butter Masala,2023-12-29,05:54:15,Completed,432
5847,19,47,Pasta,2023-10-13,18:40:20,Not Fulfilled,452
5848,31,10,Dosa,2023-11-24,03:34:54,Not Fulfilled,658
5849,11,67,Dosa,2023-02-03,01:47:36,Not Fulfilled,302
5850,4,24,Pizza,2023-05-26,03:43:26,Completed,187
5851,9,2,Paneer Butter Masala,2023-05-15,05:17:20,Completed,683
5852,27,7,Paneer Butter Masala,2024-01-01,10:48:29,Completed,206
5853,5,12,Pizza,2023-11-21,12:55:51,Not Fulfilled,181
5854,32,39,Pasta,2023-12-14,19:55:45,Not Fulfilled,221
5855,3,58,Shawarma,2023-04-24,00:27:27,Not Fulfilled,455
5856,17,50,Pizza,2023-11-18,15:20:16,Completed,789
5857,19,37,Chole Bhature,2023-05-15,09:12:26,Completed,201
5858,19,60,Paneer Butter Masala,2023-10-06,02:31:10,Completed,775
5859,31,3,Paneer Butter Masala,2023-02-19,07:38:50,Completed,525
5860,2,48,Pizza,2023-03-24,21:09:41,Completed,594
5861,6,64,Pizza,2023-04-25,09:12:40,Not Fulfilled,232
5862,9,41,Biryani,2023-10-30,10:20:27,Completed,576
5863,29,57,Dosa,2023-08-12,16:37:59,Completed,476
5864,3,26,Shawarma,2023-07-05,05:45:50,Completed,605
5865,15,54,Paneer Butter Masala,2023-05-12,18:23:43,Not Fulfilled,511
5866,8,28,Pasta,2023-06-21,14:14:22,Not Fulfilled,430
5867,26,32,Dosa,2023-08-22,22:25:32,Not Fulfilled,529
5868,21,55,Paneer Butter Masala,2023-05-04,20:25:41,Not Fulfilled,706
5869,25,47,Pasta,2023-08-21,10:07:04,Not Fulfilled,562
5870,4,18,Chole Bhature,2023-08-05,08:20:11,Not Fulfilled,176
5871,25,12,Chole Bhature,2023-11-05,01:39:52,Not Fulfilled,572
5872,3,41,Dosa,2023-11-04,02:38:01,Completed,331
5873,3,64,Pizza,2023-02-25,13:43:10,Not Fulfilled,446
5874,32,53,Pizza,2023-02-27,19:37:26,Not Fulfilled,317
5875,19,27,Biryani,2023-06-29,23:00:16,Completed,176
5876,25,45,Chole Bhature,2023-05-04,05:54:48,Completed,672
5877,2,71,Pizza,2023-01-08,11:30:58,Not Fulfilled,603
5878,18,67,Dosa,2023-01-01,01:21:00,Not Fulfilled,538
5879,10,59,Biryani,2023-04-27,11:51:30,Not Fulfilled,186
5880,3,40,Pasta,2023-04-09,13:29:49,Not Fulfilled,630
5881,11,1,Burger,2023-09-09,10:30:45,Not Fulfilled,152
5882,16,35,Biryani,2023-06-01,13:13:33,Not Fulfilled,500
5883,16,56,Shawarma,2023-09-02,19:53:46,Not Fulfilled,184
5884,17,11,Burger,2023-02-15,03:48:11,Completed,272
5885,2,56,Pasta,2023-03-14,03:36:41,Completed,179
5886,27,20,Pasta,2023-08-16,03:51:44,Not Fulfilled,766
5887,13,71,Chole Bhature,2023-07-28,17:58:36,Not Fulfilled,543
5888,9,58,Burger,2023-08-03,21:50:06,Not Fulfilled,783
5889,25,69,Pizza,2023-07-04,17:44:36,Not Fulfilled,591
5890,31,30,Chole Bhature,2023-04-29,05:09:37,Not Fulfilled,261
5891,14,59,Shawarma,2023-02-09,13:15:57,Not Fulfilled,279
5892,13,69,Chole Bhature,2023-01-19,02:24:59,Completed,682
5893,11,10,Burger,2023-02-26,15:46:30,Not Fulfilled,656
5894,17,3,Dosa,2023-12-29,08:39:14,Completed,457
5895,1,12,Pasta,2023-09-23,01:46:05,Not Fulfilled,206
5896,23,14,Biryani,2023-01-24,04:53:00,Completed,618
5897,21,6,Biryani,2023-11-16,23:40:57,Completed,663
5898,6,21,Paneer Butter Masala,2023-05-05,18:39:21,Not Fulfilled,689
5899,25,17,Pasta,2023-08-30,00:44:16,Not Fulfilled,311
5900,1,1,Dosa,2023-06-14,22:49:39,Not Fulfilled,733
5901,12,8,Biryani,2023-09-11,12:36:39,Completed,583
5902,3,7,Pizza,2023-05-04,00:22:38,Not Fulfilled,524
5903,29,22,Dosa,2023-04-30,02:36:38,Not Fulfilled,677
5904,24,43,Pizza,2023-08-24,23:15:53,Not Fulfilled,424
5905,25,55,Burger,2023-09-28,18:22:29,Not Fulfilled,444
5906,24,38,Pasta,2023-05-17,08:27:41,Not Fulfilled,620
5907,23,30,Dosa,2023-12-12,09:25:48,Completed,153
5908,20,70,Shawarma,2023-10-28,09:49:48,Not Fulfilled,716
5909,20,37,Chole Bhature,2023-12-27,09:33:37,Completed,702
5910,25,4,Pasta,2023-03-04,18:16:37,Not Fulfilled,344
5911,5,68,Chole Bhature,2023-10-05,15:37:09,Not Fulfilled,426
5912,2,68,Chole Bhature,2023-06-06,00:29:40,Not Fulfilled,727
5913,33,63,Dosa,2023-09-27,19:45:52,Not Fulfilled,383
5914,11,7,Chole Bhature,2023-06-24,09:10:00,Not Fulfilled,719
5915,28,27,Pizza,2023-09-28,06:43:13,Completed,467
5916,5,34,Biryani,2023-01-20,23:14:11,Not Fulfilled,342
5917,3,46,Pizza,2023-04-05,14:08:57,Completed,697
5918,4,68,Paneer Butter Masala,2023-09-26,03:53:51,Not Fulfilled,296
5919,33,12,Pasta,2023-06-01,09:14:30,Completed,522
5920,11,15,Pasta,2023-09-10,06:09:22,Completed,525
5921,26,59,Biryani,2023-10-08,14:59:54,Completed,398
5922,3,53,Shawarma,2023-09-01,06:37:38,Not Fulfilled,281
5923,28,71,Shawarma,2023-01-12,00:01:27,Not Fulfilled,592
5924,24,71,Paneer Butter Masala,2023-07-24,19:20:56,Not Fulfilled,375
5925,13,58,Chole Bhature,2023-09-01,03:43:29,Completed,647
5926,15,24,Burger,2023-08-27,00:38:37,Not Fulfilled,369
5927,5,6,Pizza,2023-03-10,02:07:49,Not Fulfilled,452
5928,20,46,Burger,2023-10-14,04:15:41,Completed,739
5929,31,43,Pasta,2023-01-14,10:53:43,Not Fulfilled,270
5930,22,27,Pizza,2023-09-19,07:48:44,Not Fulfilled,714
5931,30,59,Pasta,2023-04-20,17:49:43,Completed,550
5932,22,24,Dosa,2023-11-19,12:20:18,Not Fulfilled,436
5933,16,13,Pasta,2023-07-23,06:13:57,Not Fulfilled,305
5934,14,27,Dosa,2023-07-04,09:09:05,Completed,305
5935,24,3,Burger,2023-08-08,17:22:32,Not Fulfilled,694
5936,15,22,Burger,2023-02-10,04:13:54,Completed,632
5937,6,9,Burger,2023-11-09,22:53:35,Not Fulfilled,163
5938,6,67,Pizza,2023-06-10,15:52:20,Not Fulfilled,210
5939,12,59,Shawarma,2023-08-25,16:53:13,Not Fulfilled,785
5940,17,4,Burger,2023-11-24,03:36:15,Completed,491
5941,16,3,Paneer Butter Masala,2023-02-24,14:12:10,Not Fulfilled,501
5942,29,45,Pasta,2023-04-17,21:50:38,Not Fulfilled,602
5943,13,2,Pasta,2023-10-04,07:21:05,Not Fulfilled,542
5944,15,50,Pizza,2023-08-03,08:27:48,Completed,449
5945,9,31,Paneer Butter Masala,2023-04-26,19:07:09,Not Fulfilled,777
5946,19,30,Paneer Butter Masala,2023-06-03,18:35:15,Completed,164
5947,3,29,Dosa,2023-11-07,04:22:53,Not Fulfilled,364
5948,31,40,Burger,2023-05-16,20:41:56,Completed,533
5949,4,54,Pizza,2023-01-10,02:01:19,Not Fulfilled,633
5950,28,46,Shawarma,2023-03-15,10:54:37,Not Fulfilled,637
5951,22,14,Pasta,2023-12-22,00:11:52,Not Fulfilled,265
5952,27,34,Biryani,2023-03-17,03:08:01,Not Fulfilled,776
5953,11,59,Burger,2023-07-17,10:25:49,Completed,642
5954,19,56,Chole Bhature,2023-03-24,02:31:44,Not Fulfilled,577
5955,29,42,Dosa,2023-03-30,01:35:48,Completed,745
5956,26,13,Chole Bhature,2023-04-05,08:46:20,Not Fulfilled,771
5957,28,6,Pizza,2023-02-12,16:29:42,Not Fulfilled,257
5958,28,44,Dosa,2023-03-01,21:20:18,Completed,573
5959,31,69,Shawarma,2023-06-21,18:20:45,Completed,737
5960,18,36,Biryani,2023-11-23,14:00:14,Not Fulfilled,321
5961,1,36,Chole Bhature,2023-10-09,02:34:11,Completed,245
5962,5,19,Pizza,2023-05-15,21:25:29,Not Fulfilled,645
5963,23,53,Pasta,2023-12-25,18:23:51,Not Fulfilled,791
5964,1,42,Burger,2023-06-24,12:15:35,Completed,391
5965,31,43,Burger,2023-07-12,03:08:47,Completed,657
5966,5,26,Paneer Butter Masala,2023-04-05,17:35:04,Completed,449
5967,27,57,Dosa,2023-07-18,03:26:55,Completed,226
5968,9,55,Paneer Butter Masala,2023-07-23,12:04:25,Completed,677
5969,16,45,Shawarma,2023-10-11,07:09:13,Not Fulfilled,311
5970,4,43,Shawarma,2023-04-23,09:56:17,Not Fulfilled,557
5971,30,11,Biryani,2023-03-03,09:53:11,Completed,361
5972,10,58,Dosa,2023-09-15,23:31:48,Completed,580
5973,16,69,Paneer Butter Masala,2023-12-31,16:56:53,Not Fulfilled,603
5974,32,1,Pasta,2023-04-09,16:41:11,Not Fulfilled,613
5975,22,62,Dosa,2023-06-19,07:33:21,Not Fulfilled,741
5976,24,63,Pasta,2023-10-14,08:27:01,Not Fulfilled,534
5977,3,7,Pizza,2023-07-20,20:53:15,Not Fulfilled,407
5978,19,48,Burger,2023-06-05,05:19:29,Completed,643
5979,29,6,Pasta,2023-11-26,00:59:04,Not Fulfilled,651
5980,28,14,Biryani,2023-05-24,04:14:53,Completed,364
5981,26,10,Paneer Butter Masala,2023-08-11,00:47:44,Completed,732
5982,6,58,Biryani,2023-07-03,13:40:19,Not Fulfilled,534
5983,23,24,Pasta,2023-05-12,12:55:11,Completed,241
5984,2,18,Paneer Butter Masala,2023-06-19,22:06:01,Not Fulfilled,429
5985,30,57,Dosa,2023-04-25,08:31:48,Not Fulfilled,326
5986,22,12,Pasta,2023-03-25,22:33:22,Completed,409
5987,23,38,Shawarma,2023-03-26,05:56:53,Completed,421
5988,6,58,Dosa,2023-07-16,08:26:51,Not Fulfilled,743
5989,19,61,Dosa,2023-04-23,04:36:02,Completed,455
5990,6,49,Pizza,2023-09-21,19:54:33,Not Fulfilled,279
5991,3,44,Pizza,2023-05-13,10:57:02,Not Fulfilled,787
5992,24,38,Burger,2023-03-08,19:33:05,Not Fulfilled,673
5993,25,14,Shawarma,2023-06-11,10:45:47,Not Fulfilled,470
5994,4,40,Pizza,2023-12-08,12:51:37,Not Fulfilled,220
5995,16,21,Chole Bhature,2023-07-07,15:27:21,Not Fulfilled,376
5996,30,69,Chole Bhature,2023-06-11,22:49:04,Completed,639
5997,2,51,Paneer Butter Masala,2023-07-05,19:17:23,Not Fulfilled,676
5998,23,64,Biryani,2023-06-22,02:29:56,Completed,153
5999,5,17,Pasta,2023-04-13,03:32:16,Completed,780
6000,9,64,Pasta,2023-01-04,11:34:35,Not Fulfilled,750
6001,30,17,Paneer Butter Masala,2023-11-04,12:25:38,Completed,503
6002,21,48,Biryani,2023-10-24,11:08:35,Not Fulfilled,558
6003,22,53,Dosa,2023-01-09,08:10:52,Completed,603
6004,10,19,Dosa,2023-12-20,07:23:03,Completed,750
6005,11,31,Dosa,2023-08-30,00:49:50,Completed,322
6006,3,60,Dosa,2023-10-26,00:16:45,Not Fulfilled,230
6007,16,41,Pizza,2023-07-01,20:30:09,Not Fulfilled,416
6008,8,51,Pasta,2023-07-24,16:36:15,Not Fulfilled,473
6009,30,10,Pizza,2023-04-06,21:15:47,Not Fulfilled,680
6010,21,51,Shawarma,2023-11-02,16:08:42,Not Fulfilled,795
6011,7,69,Pasta,2023-12-07,22:51:49,Not Fulfilled,378
6012,9,17,Burger,2023-11-23,14:07:26,Completed,426
6013,22,25,Shawarma,2023-08-18,11:32:05,Completed,752
6014,16,42,Burger,2023-04-14,20:04:37,Completed,626
6015,30,30,Pizza,2023-12-20,23:03:42,Not Fulfilled,426
6016,1,59,Shawarma,2023-03-06,02:24:45,Completed,202
6017,24,70,Dosa,2023-02-12,21:01:26,Not Fulfilled,185
6018,9,20,Dosa,2023-12-08,06:47:58,Completed,751
6019,16,39,Dosa,2023-05-31,06:23:48,Completed,197
6020,12,52,Burger,2023-06-23,10:40:29,Completed,520
6021,21,11,Pizza,2023-08-11,01:44:29,Not Fulfilled,558
6022,27,42,Shawarma,2023-06-17,06:57:21,Not Fulfilled,388
6023,18,15,Pasta,2023-10-02,13:39:48,Not Fulfilled,632
6024,11,23,Chole Bhature,2023-04-17,15:24:38,Not Fulfilled,750
6025,23,68,Dosa,2023-01-31,09:18:08,Not Fulfilled,685
6026,6,29,Chole Bhature,2023-05-31,14:02:51,Not Fulfilled,351
6027,3,55,Dosa,2023-06-23,23:09:54,Completed,734
6028,28,16,Chole Bhature,2023-11-28,18:03:12,Completed,637
6029,23,8,Chole Bhature,2023-09-01,10:42:35,Completed,521
6030,18,15,Shawarma,2023-06-15,16:47:06,Completed,607
6031,15,4,Pizza,2023-10-22,23:07:11,Completed,522
6032,15,61,Pizza,2023-06-07,06:55:11,Completed,730
6033,20,67,Chole Bhature,2023-09-01,14:32:29,Not Fulfilled,344
6034,12,60,Biryani,2023-07-27,19:31:27,Not Fulfilled,767
6035,30,37,Paneer Butter Masala,2023-04-21,01:47:34,Not Fulfilled,639
6036,32,22,Biryani,2023-05-21,01:26:39,Completed,440
6037,23,26,Dosa,2023-01-26,03:54:46,Completed,546
6038,4,54,Biryani,2023-12-23,21:50:42,Not Fulfilled,199
6039,33,64,Chole Bhature,2023-05-13,18:16:35,Not Fulfilled,799
6040,3,56,Pizza,2023-10-06,06:30:16,Completed,354
6041,11,9,Burger,2023-09-07,01:20:37,Not Fulfilled,503
6042,19,48,Shawarma,2023-03-15,23:41:04,Completed,796
6043,2,53,Pasta,2023-12-14,03:49:15,Not Fulfilled,599
6044,9,71,Biryani,2023-09-11,22:03:25,Completed,578
6045,12,53,Biryani,2023-08-28,21:19:21,Not Fulfilled,556
6046,7,14,Burger,2023-10-16,06:08:40,Completed,208
6047,29,55,Pizza,2023-07-31,15:03:30,Completed,739
6048,23,69,Shawarma,2023-06-21,15:27:23,Completed,191
6049,5,52,Biryani,2023-06-03,21:13:04,Completed,554
6050,12,32,Biryani,2023-06-13,13:30:47,Completed,236
6051,3,57,Biryani,2023-07-04,08:54:24,Not Fulfilled,640
6052,14,55,Pizza,2023-08-02,22:02:05,Not Fulfilled,614
6053,18,5,Paneer Butter Masala,2023-03-09,03:22:23,Not Fulfilled,185
6054,31,42,Pizza,2023-11-11,02:47:02,Not Fulfilled,674
6055,25,6,Pizza,2023-06-10,01:58:16,Not Fulfilled,395
6056,2,9,Pasta,2023-04-18,13:16:20,Not Fulfilled,744
6057,29,24,Pizza,2023-04-09,20:39:48,Completed,671
6058,16,30,Pasta,2023-07-22,00:30:14,Completed,209
6059,9,3,Pizza,2023-12-02,08:55:20,Not Fulfilled,349
6060,33,16,Shawarma,2023-10-24,15:45:37,Completed,519
6061,14,30,Biryani,2023-06-08,19:55:07,Completed,793
6062,32,13,Burger,2023-09-01,00:19:02,Not Fulfilled,277
6063,4,1,Biryani,2023-09-07,02:33:11,Completed,456
6064,3,12,Chole Bhature,2023-04-08,16:57:27,Completed,666
6065,31,59,Dosa,2023-06-13,01:24:50,Completed,357
6066,26,62,Pizza,2023-11-14,16:02:44,Not Fulfilled,335
6067,30,24,Shawarma,2023-02-03,09:48:45,Completed,389
6068,7,32,Burger,2023-02-20,18:52:42,Completed,513
6069,29,51,Burger,2023-04-05,17:33:51,Completed,286
6070,15,43,Chole Bhature,2023-05-22,11:33:44,Not Fulfilled,700
6071,17,51,Biryani,2023-01-15,16:39:08,Completed,413
6072,5,44,Biryani,2023-12-06,23:09:03,Completed,722
6073,19,67,Biryani,2023-09-17,22:57:02,Not Fulfilled,760
